Zone,ID_county,Area,msa,centroidX,centroidY,distanceToTransit,BBSR_Type,Region2,Region_v0,Region
3395,347283,0.102610164,1,406026.0058,3802130.373,740.80999,10,37201,1,15
3396,347284,0.102610178,1,406600.7924,3802124.605,930.3143084,10,37201,1,1
3397,347291,0.102615171,1,407170.9848,3801656.827,602.5458171,10,37201,1,1
3398,347292,0.102615186,1,407745.799,3801651.13,797.4925994,10,37201,1,1
3399,347293,0.102610164,1,407175.5786,3802118.872,1063.709537,10,37201,1,1
3400,347294,0.102610178,1,407750.3644,3802113.175,1185.072339,10,37201,1,1
3401,347312,0.102605133,1,398558.763,3802670.63,3650.986811,10,37203,3,3
3402,347314,0.102600147,1,398563.7847,3803132.681,3855.729074,10,37203,3,3
3403,347321,0.102605148,1,399133.5267,3802664.402,4071.592972,10,37203,3,3
3404,347322,0.102605133,1,399708.2899,3802658.208,3502.984354,10,37203,3,3
3405,347323,0.102600162,1,399138.5199,3803126.452,4034.916689,10,37203,3,3
3406,347324,0.102600147,1,399713.2547,3803120.258,3460.317384,10,37203,3,3
3407,347331,0.102605148,1,400283.0527,3802652.05,2936.780083,10,37203,3,3
3408,347332,0.102605148,1,400857.815,3802645.928,2374.699967,10,37203,3,3
3409,347333,0.102600162,1,400287.989,3803114.1,2885.785024,10,37203,3,3
3410,347334,0.102600162,1,400862.7229,3803107.977,2311.368882,10,37203,3,3
3411,347341,0.102605133,1,401432.577,3802639.841,1820.56723,10,37203,3,3
3412,347342,0.102605148,1,402007.3384,3802633.789,1284.706015,10,37203,3,3
3413,347343,0.102600147,1,401437.4564,3803101.889,1737.18356,10,37203,3,3
3414,347344,0.102600162,1,402012.1894,3803095.837,1163.569517,10,37203,3,3
3415,347351,0.102605133,1,402582.0995,3802627.773,804.4940556,10,37201,1,15
3416,347352,0.102605148,1,403156.8601,3802621.792,550.5897948,10,37201,1,15
3417,347353,0.102600147,1,402586.922,3803089.821,592.1868277,10,37201,1,15
3418,347354,0.102600162,1,403161.6542,3803083.839,90.43023837,10,37201,1,15
3419,347361,0.102605133,1,403731.6203,3802615.846,435.9587323,10,37201,1,15
3420,347362,0.102605148,1,404306.3801,3802609.936,228.1581958,10,37201,1,15
3421,347363,0.102600147,1,403736.3859,3803077.894,205.8620897,10,37201,1,15
3422,347364,0.102600162,1,404311.1173,3803071.983,301.6824741,10,37201,1,15
3423,347371,0.102605133,1,404881.1395,3802604.062,561.207391,10,37201,1,15
3424,347372,0.102605148,1,405455.8985,3802598.222,889.8863331,10,37201,1,15
3425,347374,0.102600162,1,405460.5787,3803060.269,1286.790982,10,37201,1,15
3426,347381,0.102605133,1,406030.657,3802592.418,1117.720403,10,37201,1,15
3427,347382,0.102605148,1,406605.4152,3802586.65,1387.065384,10,37201,1,15
3428,347383,0.102600147,1,406035.3088,3803054.464,1523.642818,10,37201,1,15
3430,347411,0.102595153,1,397994.0998,3803600.996,3612.842189,10,37203,3,3
3431,347412,0.102595138,1,398568.807,3803594.731,4102.514538,10,37203,3,3
3432,347413,0.102590121,1,397999.1511,3804063.048,3881.283168,10,37203,3,3
3433,347414,0.102590106,1,398573.8298,3804056.782,4346.688923,10,37203,3,3
3434,347421,0.102595153,1,399143.5137,3803588.502,4050.958206,10,37203,3,3
3435,347422,0.102595138,1,399718.22,3803582.308,3479.039976,10,37203,3,3
3436,347423,0.102590121,1,399148.5081,3804050.553,4119.101751,10,37203,3,3
3437,347424,0.102590106,1,399723.1859,3804044.358,3558.183313,10,37203,3,3
3438,347431,0.102595153,1,400292.9259,3803576.149,2908.239728,10,37203,3,3
3439,347432,0.102595153,1,400867.6313,3803570.026,2339.375313,10,37203,3,3
3440,347433,0.102590121,1,400297.8633,3804038.199,3002.496864,10,37203,3,3
3441,347434,0.102590121,1,400872.5403,3804032.076,2455.596262,10,37203,3,3
3442,347441,0.102595138,1,401442.3363,3803563.938,1774.308989,10,37203,3,3
3443,347442,0.102595153,1,402017.0409,3803557.886,1218.335707,10,37203,3,3
3444,347443,0.102590106,1,401447.2168,3804025.988,1924.983863,10,37203,3,3
3445,347444,0.102590121,1,402021.8929,3804019.935,1428.920572,10,37201,1,15
3446,347451,0.102595138,1,402591.745,3803551.869,693.6732713,10,37201,1,15
3447,347452,0.102595153,1,403166.4487,3803545.887,372.4134477,10,37201,1,15
3448,347453,0.102590106,1,402596.5685,3804013.918,1019.168103,10,37201,1,15
3449,347454,0.102590121,1,403171.2438,3804007.936,834.4033699,10,37201,1,15
3450,347461,0.102595138,1,403741.152,3803539.941,340.1588216,10,37201,1,15
3451,347462,0.102595153,1,404315.8549,3803534.031,688.2520362,10,37201,1,15
3452,347463,0.102590106,1,403745.9186,3804001.989,784.8941703,10,37201,1,15
3453,347464,0.102590121,1,404320.593,3803996.078,1051.827333,10,37201,1,15
3454,347472,0.102595153,1,405465.2594,3803522.315,1531.7733,10,37201,1,15
3455,347481,0.102595138,1,406039.961,3803516.511,1954.659592,10,37201,1,15
3456,347511,0.102585133,1,398004.2029,3804525.099,4183.674027,10,37203,3,3
3457,347512,0.102585118,1,398578.8532,3804518.834,4618.688206,10,37203,3,3
3458,347514,0.102580108,1,398583.877,3804980.885,4919.135741,10,37203,3,3
3459,347521,0.102585133,1,399153.5029,3804512.604,4236.834207,10,37203,3,3
3460,347522,0.102585118,1,399728.1523,3804506.409,3693.865895,10,37203,3,3
3461,347524,0.102580108,1,399733.1192,3804968.46,3880.161139,10,37203,3,3
3462,347531,0.102585133,1,400302.8012,3804500.25,3162.14221,10,37203,3,3
3463,347532,0.102585133,1,400877.4497,3804494.126,2648.443959,10,37203,3,3
3464,347541,0.102585118,1,401452.0978,3804488.037,2165.63594,10,37203,3,3
3465,347542,0.102585133,1,402026.7454,3804481.984,1739.629613,10,37201,1,15
3466,347543,0.102580108,1,401456.9793,3804950.087,2470.105641,10,37203,3,3
3467,347544,0.102580122,1,402031.5984,3804944.034,2106.616836,10,37201,1,15
3468,347552,0.102585133,1,403176.0393,3804469.984,1296.452892,10,37201,1,15
3469,347561,0.102585118,1,403750.6857,3804464.037,1242.349608,10,37201,1,15
3470,347562,0.102585133,1,404325.3316,3804458.126,1426.074641,10,37201,1,15
3471,347641,0.102575074,1,401461.8613,3805412.137,2817.781394,10,37203,3,3
3472,347643,0.102570084,1,401466.7439,3805874.188,3194.587663,10,37201,1,15
3473,410001,0.102934508,1,408031.2613,3772075.284,6564.563016,10,37406,14,14
3474,410003,0.102929514,1,408035.7671,3772537.308,6967.110667,10,37406,14,14
3475,410004,0.102929529,1,408612.367,3772531.702,6711.585284,10,37406,14,14
3476,410012,0.102934523,1,409761.1445,3772058.573,5882.484755,10,37406,14,14
3477,410013,0.102929514,1,409188.9664,3772526.132,6252.493873,10,37406,14,14
3478,410014,0.102929529,1,409765.5655,3772520.596,5741.300815,10,37406,14,14
3479,410101,0.102924563,1,408040.2734,3772999.333,7141.565146,10,37406,14,14
3480,410102,0.102924578,1,408616.845,3772993.727,6598.602754,10,37406,14,14
3481,410103,0.10291959,1,408044.7801,3773461.358,7005.745988,10,37406,14,14
3482,410104,0.102919604,1,408621.3235,3773455.752,6451.391367,10,37406,14,14
3483,410111,0.102924563,1,409193.4162,3772988.156,6061.843106,10,37406,14,14
3484,410112,0.102924578,1,409769.987,3772982.62,5533.091427,10,37406,14,14
3485,410113,0.10291959,1,409197.8664,3773450.18,5901.285424,10,37406,14,14
3486,410114,0.102919604,1,409774.4089,3773444.644,5356.73702,10,37406,14,14
3487,410121,0.102924563,1,410346.5574,3772977.12,5014.881094,10,37406,14,14
3488,410123,0.10291959,1,410350.9511,3773439.144,4819.630017,10,37406,14,14
3489,410201,0.102914593,1,408049.2874,3773923.384,6898.258393,10,37406,14,14
3490,410202,0.102914608,1,408625.8025,3773917.777,6334.533148,10,37406,14,14
3491,410203,0.102909641,1,408053.7951,3774385.409,6624.240146,10,37406,14,14
3492,410204,0.102909656,1,408630.2819,3774379.802,6249.731022,10,37406,14,14
3493,410211,0.102914593,1,409202.3171,3773912.205,5773.332168,10,37406,14,14
3494,410212,0.102914608,1,409778.8314,3773906.669,5215.470123,10,37406,14,14
3495,410213,0.102909641,1,409206.7683,3774374.23,5680.187188,10,37406,14,14
3496,410214,0.102909656,1,409783.2543,3774368.694,5112.200376,10,37406,14,14
3497,410221,0.102914593,1,410355.3452,3773901.168,4662.145476,10,37406,14,14
3498,410222,0.102914608,1,410931.8587,3773895.702,4115.188606,10,37406,14,14
3499,410223,0.102909641,1,410359.7399,3774363.192,4546.353906,10,37406,14,14
3500,410224,0.102909656,1,410936.2251,3774357.726,3983.559637,10,37406,14,14
3501,410231,0.102914593,1,411508.3718,3773890.272,3577.521003,10,37406,14,14
3502,410233,0.102909641,1,411512.7099,3774352.296,3425.321995,10,37406,14,14
3503,410301,0.102904666,1,408058.3033,3774847.435,6201.567792,10,37406,14,14
3504,410302,0.102904681,1,408634.7619,3774841.828,6198.300922,10,37406,14,14
3505,410303,0.102899668,1,408062.8121,3775309.462,5784.920513,10,37406,14,14
3506,410304,0.102899683,1,408639.2423,3775303.854,6064.827534,10,37406,14,14
3507,410311,0.102904666,1,409211.22,3774836.256,5623.580439,10,37406,14,14
3508,410312,0.102904681,1,409787.6777,3774830.719,5049.259801,10,37406,14,14
3509,410313,0.102899668,1,409215.6721,3775298.281,5604.61923,10,37406,14,14
3510,410314,0.102899683,1,409792.1016,3775292.744,5028.163202,10,37406,14,14
3511,410321,0.102904666,1,410364.135,3774825.217,4475.492654,10,37406,14,14
3512,410322,0.102904681,1,410940.5919,3774819.751,3902.522806,10,37406,14,14
3513,410323,0.102899668,1,410368.5306,3775287.242,4451.707922,10,37406,14,14
3514,410324,0.102899683,1,410944.9593,3775281.776,3875.253394,10,37406,14,14
3515,410331,0.102904666,1,411517.0485,3774814.32,3330.761361,10,37406,14,14
3516,410333,0.102899668,1,411521.3875,3775276.344,3298.799622,10,37406,14,14
3517,410344,0.102899683,1,413250.6699,3775260.262,1569.443147,10,37201,1,15
3518,410353,0.102899668,1,413827.0966,3775254.971,992.9930973,10,37201,1,15
3519,410401,0.102894714,1,408067.3213,3775771.488,5375.699448,10,37406,14,14
3520,410402,0.102894729,1,408643.7232,3775765.88,5675.809676,10,37406,14,14
3521,410403,0.102889737,1,408071.8309,3776233.515,4975.737246,10,37406,14,14
3522,410404,0.102889752,1,408648.2046,3776227.907,5289.944691,10,37406,14,14
3523,410411,0.102894714,1,409220.1248,3775760.307,5623.684427,10,37406,14,14
3524,410412,0.102894729,1,409796.5259,3775754.77,5049.435154,10,37406,14,14
3525,410413,0.102889737,1,409224.5779,3776222.334,5622.571439,10,37406,14,14
3526,410414,0.102889752,1,409800.9508,3776216.796,5112.546924,10,37406,14,14
3527,410421,0.102894714,1,410372.9267,3775749.268,4475.750371,10,37406,14,14
3528,410422,0.102894729,1,410949.3271,3775743.801,3902.87868,10,37406,14,14
3529,410423,0.102889737,1,410377.3233,3776211.293,4546.86148,10,37406,14,14
3530,410424,0.102889752,1,410953.6953,3776205.826,3984.257092,10,37406,14,14
3531,410431,0.102894714,1,411525.727,3775738.369,3331.239205,10,37406,14,14
3532,410432,0.102894729,1,412102.1266,3775732.972,2761.596786,10,37406,14,14
3533,410433,0.102889737,1,411530.067,3776200.394,3410.804247,10,37406,14,14
3534,410434,0.102889752,1,412106.4383,3776194.997,2834.439142,10,37201,1,15
3535,410441,0.102894714,1,412678.5258,3775727.611,2195.505857,10,37201,1,15
3536,410442,0.102894729,1,413254.9246,3775722.285,1636.655011,10,37201,1,15
3537,410443,0.102889737,1,412682.8092,3776189.636,2258.090306,10,37201,1,15
3538,410444,0.102889752,1,413259.1797,3776184.31,1681.773724,10,37201,1,15
3539,410451,0.102894714,1,413831.323,3775716.995,1096.17303,10,37201,1,15
3540,410452,0.102894729,1,414407.721,3775711.74,623.787274,10,37201,1,15
3541,410453,0.102889737,1,413835.5498,3776179.019,1105.538717,10,37201,1,15
3542,410454,0.102889752,1,414411.9196,3776173.763,529.6492845,10,37201,1,15
3543,410463,0.102889737,1,414988.2889,3776168.543,57.42777909,10,37201,1,15
3544,410464,0.102889752,1,415564.6579,3776163.358,624.9177485,10,37201,1,15
3545,410471,0.102894714,1,416136.9128,3775696.185,1298.187812,10,37201,1,15
3546,410472,0.102894729,1,416713.3093,3775691.071,943.0214378,10,37201,1,15
3547,410473,0.102889737,1,416141.0265,3776158.208,1200.915773,10,37201,1,15
3548,410474,0.102889752,1,416717.3948,3776153.094,1168.400296,10,37201,1,15
3549,410481,0.102894714,1,417289.7054,3775685.992,429.9538541,10,37201,1,15
3550,410482,0.102894729,1,417866.1012,3775680.949,380.7459936,10,37201,1,15
3551,410483,0.102889737,1,417293.7626,3776148.014,812.8739951,10,37201,1,15
3552,410484,0.102889752,1,417870.1301,3776142.97,787.9547743,10,37201,1,15
3553,410491,0.102894714,1,418442.4966,3775675.94,877.2734358,10,37201,1,15
3554,410493,0.102889737,1,418446.4973,3776137.962,1116.011962,10,37201,1,15
3555,410494,0.102889752,1,419022.864,3776132.988,1592.040118,10,37201,1,15
3556,410501,0.102884738,1,408076.3411,3776695.543,4587.456469,10,37406,14,14
3557,410502,0.102884752,1,408652.6865,3776689.934,4907.645918,10,37406,14,14
3558,410503,0.102879782,1,408080.8518,3777157.57,4200.962311,10,37406,14,14
3559,410504,0.102879797,1,408657.1689,3777151.961,4540.202705,10,37406,14,14
3560,410511,0.102884738,1,409229.0315,3776684.36,5264.46675,10,37406,14,14
3561,410512,0.102884752,1,409805.3761,3776678.822,5157.681904,10,37406,14,14
3562,410513,0.102879782,1,409233.4856,3777146.387,4923.706804,10,37406,14,14
3563,410514,0.102879797,1,409809.8019,3777140.849,5216.445446,10,37406,14,14
3564,410521,0.102884738,1,410381.7203,3776673.319,4583.557621,10,37406,14,14
3565,410522,0.102884752,1,410958.0641,3776667.852,4010.082323,10,37406,14,14
3566,410523,0.102879782,1,410386.1178,3777135.346,4649.612306,10,37406,14,14
3567,410524,0.102879797,1,410962.4333,3777129.878,4085.449234,10,37406,14,14
3568,410531,0.102884738,1,411534.4075,3776662.419,3437.580458,10,37201,1,15
3569,410532,0.102884752,1,412110.7505,3776657.022,2866.634861,10,37201,1,15
3570,410533,0.102879782,1,411538.7484,3777124.445,3525.238017,10,37201,1,15
3571,410534,0.102879797,1,412115.0631,3777119.048,2958.557225,10,37201,1,15
3572,410541,0.102884738,1,412687.0931,3776651.661,2298.405053,10,37201,1,15
3573,410542,0.102884752,1,413263.4353,3776646.334,1735.55985,10,37201,1,15
3574,410543,0.102879782,1,412691.3774,3777113.686,2384.028217,10,37201,1,15
3575,410544,0.102879797,1,413267.6914,3777108.359,1810.655006,10,37201,1,15
3576,410551,0.102884738,1,413839.7772,3776641.043,1185.790694,10,37201,1,15
3577,410552,0.102884752,1,414416.1186,3776635.787,681.5115972,10,37201,1,15
3578,410553,0.102879782,1,413844.0049,3777103.067,1240.040891,10,37201,1,15
3579,410554,0.102879797,1,414420.3181,3777097.811,679.1742546,10,37201,1,15
3580,410561,0.102884738,1,414992.4597,3776630.566,260.7335669,10,37201,1,15
3581,410562,0.102884752,1,415568.8004,3776625.381,565.9117435,10,37201,1,15
3582,410563,0.102879782,1,414996.6309,3777092.59,221.8059531,10,37201,1,15
3583,410564,0.102879797,1,415572.9433,3777087.404,549.0533967,10,37201,1,15
3584,410571,0.102884738,1,416145.1407,3776620.231,1112.160938,10,37201,1,15
3585,410572,0.102884752,1,416721.4807,3776615.116,1505.985242,10,37201,1,15
3586,410573,0.102879782,1,416149.2553,3777082.254,1103.657793,10,37201,1,15
3587,410574,0.102879797,1,416725.567,3777077.139,1606.438692,10,37201,1,15
3588,410581,0.102884738,1,417297.8202,3776610.037,1250.451888,10,37201,1,15
3589,410582,0.102884752,1,417874.1595,3776604.992,1234.398403,10,37201,1,15
3590,410583,0.102879782,1,417301.8783,3777072.059,1701.016925,10,37201,1,15
3591,410584,0.102879797,1,417878.1892,3777067.015,1689.250862,10,37201,1,15
3592,410591,0.102884738,1,418450.4983,3776599.983,1465.714057,10,37201,1,15
3593,410592,0.102884752,1,419026.8368,3776595.01,1854.012525,10,37201,1,15
3594,410593,0.102879782,1,418454.4998,3777062.005,1864.970391,10,37201,1,15
3595,410594,0.102879797,1,419030.81,3777057.032,2183.3677,10,37201,1,15
3596,410601,0.102874803,1,408085.3629,3777619.598,3821.473164,10,37406,14,14
3597,410602,0.102874818,1,408661.6517,3777613.989,4191.523808,10,37406,14,14
3598,410603,0.102869802,1,408089.8745,3778081.626,3462.110788,10,37406,14,14
3599,410604,0.102869817,1,408666.1351,3778076.017,3866.688977,10,37406,14,14
3600,410611,0.102874803,1,409237.9401,3777608.415,4604.144407,10,37406,14,14
3601,410612,0.102874818,1,409814.2282,3777602.876,5048.908421,10,37406,14,14
3602,410613,0.102869802,1,409242.3952,3778070.442,4310.496812,10,37387,11,11
3603,410614,0.102869817,1,409818.6549,3778064.903,4782.62542,10,37387,11,11
3604,410621,0.102874803,1,410390.5158,3777597.372,4713.367501,10,37406,14,14
3605,410622,0.102874818,1,410966.803,3777591.904,4144.12977,10,37201,1,15
3606,410623,0.102869802,1,410394.9142,3778059.399,4531.044077,10,37201,1,15
3607,410624,0.102869817,1,410971.1731,3778053.931,3996.675312,10,37201,1,15
3608,410631,0.102874803,1,411543.0898,3777586.471,3567.841208,10,37201,1,15
3609,410632,0.102874818,1,412119.3762,3777581.073,2991.562154,10,37201,1,15
3610,410633,0.102869802,1,411547.4317,3778048.497,3475.711047,10,37201,1,15
3611,410634,0.102869817,1,412123.6898,3778043.099,2975.200679,10,37201,1,15
3612,410641,0.102874803,1,412695.6623,3777575.711,2415.298892,10,37201,1,15
3613,410642,0.102874818,1,413271.9479,3777570.384,1839.065592,10,37201,1,15
3614,410643,0.102869802,1,412699.9475,3778037.737,2452.601937,10,37201,1,15
3615,410644,0.102869817,1,413276.2049,3778032.409,1887.821466,10,37201,1,15
3616,410651,0.102874803,1,413848.2332,3777565.092,1262.902285,10,37201,1,15
3617,410652,0.102874818,1,414424.518,3777559.835,686.9833126,10,37201,1,15
3618,410653,0.102869802,1,413852.4619,3778027.117,1332.935605,10,37201,1,15
3619,410654,0.102869817,1,414428.7184,3778021.86,808.5765999,10,37201,1,15
3620,410661,0.102874803,1,415000.8025,3777554.614,115.0281952,10,37201,1,15
3621,410662,0.102874818,1,415577.0867,3777549.428,451.3453097,10,37201,1,15
3622,410663,0.102869802,1,415004.9746,3778016.639,380.6582787,10,37201,1,15
3623,410664,0.102869817,1,415581.2305,3778011.452,208.0587502,10,37201,1,15
3624,410671,0.102874803,1,416153.3704,3777544.278,875.4005165,10,37201,1,15
3625,410672,0.102874818,1,416729.6538,3777539.162,1411.796054,10,37201,1,15
3626,410673,0.102869802,1,416157.4859,3778006.301,778.3794025,10,37201,1,15
3627,410674,0.102869817,1,416733.741,3778001.186,1337.531359,10,37201,1,15
3628,410681,0.102874803,1,417305.9368,3777534.082,1496.913474,10,37201,1,15
3629,410682,0.102874818,1,417882.2194,3777529.037,1488.836969,10,37201,1,15
3630,410683,0.102869802,1,417309.9957,3777996.105,1049.170501,10,37201,1,15
3631,410684,0.102869817,1,417886.2501,3777991.06,1037.615937,10,37201,1,15
3632,410691,0.102874803,1,418458.5017,3777524.028,1690.168885,10,37201,1,15
3633,410692,0.102874818,1,419034.7836,3777519.054,2039.817063,10,37201,1,15
3634,410693,0.102869802,1,418462.504,3777986.05,1310.210701,10,37201,1,15
3635,410694,0.102869817,1,419038.7577,3777981.076,1738.036873,10,37201,1,15
3636,410701,0.102864845,1,408094.3867,3778543.655,3129.815769,10,37406,14,14
3637,410702,0.10286486,1,408670.6189,3778538.045,3572.208919,10,37406,14,14
3638,410703,0.102859865,1,408098.8993,3779005.684,2834.12504,10,37387,11,11
3639,410704,0.10285988,1,408675.1032,3779000.073,3316.180221,10,37387,11,11
3640,410711,0.102864845,1,409246.8507,3778532.47,4048.407136,10,37387,11,11
3641,410712,0.10286486,1,409823.0821,3778526.93,4547.803373,10,37387,11,11
3642,410713,0.102859865,1,409251.3067,3778994.498,3824.369115,10,37387,11,11
3643,410714,0.10285988,1,409827.5098,3778988.958,4306.433478,10,37387,11,11
3644,410721,0.102864845,1,410399.3131,3778521.426,4389.972588,10,37201,1,15
3645,410722,0.10286486,1,410975.5438,3778515.957,3836.031513,10,37201,1,15
3646,410723,0.102859865,1,410403.7126,3778983.454,4294.220614,10,37201,1,15
3647,410724,0.10285988,1,410979.9149,3778977.985,3726.101708,10,37201,1,15
3648,410731,0.102864845,1,411551.774,3778510.524,3289.75443,10,37201,1,15
3649,410732,0.10286486,1,412128.0038,3778505.125,2755.70247,10,37201,1,15
3650,410733,0.102859865,1,411556.1168,3778972.551,3160.913249,10,37201,1,15
3651,410734,0.10285988,1,412132.3183,3778967.152,2600.566099,10,37201,1,15
3652,410741,0.102864845,1,412704.2333,3778499.762,2242.625904,10,37201,1,15
