year,region,vacants
2017,214,5219
2017,215,6627
2017,216,2518
2017,217,1249
2017,218,958
2017,219,1635
2017,223,891
2017,224,1887
2017,227,1381
2017,228,4205
2017,229,3603
2017,230,4562
2017,231,2857
2017,232,4229
2017,233,6701
2017,234,6106
2017,235,5491
2017,236,4505
2017,237,2396
2017,239,568
2017,241,847
2017,242,2529
2017,244,4416
2017,245,4484
2017,246,6749
2017,247,10024
2017,271,1942
2017,272,2115
2017,273,5347
2017,274,4808
2017,275,2262
2017,276,1736
2017,277,3494
2017,278,2660
2017,280,2834
2017,281,5553
2017,282,2178
2017,283,2137
2017,284,1457
2017,285,3217
2017,286,2239
2017,287,4300
2017,288,5188
2017,289,1419
2017,290,1464
2017,291,2933
2017,292,6347
2017,293,5564
2017,295,344
2017,296,591
2017,297,3275
2017,299,875
2017,301,3884
2017,303,404
2017,304,1751
2017,305,478
2017,306,4328
2017,307,4558
2017,308,4709
2017,309,3558
2017,310,2918
2017,311,3136
2017,312,4107
2017,313,5234
2017,314,6954
2017,315,4080
2017,316,4490
2017,317,4335
2017,318,3595
2017,319,6780
2017,320,2808
2017,321,2596
2017,322,1284
2017,323,1453
2017,324,1031
2017,325,722
2017,326,2925
2017,327,3618
2017,329,1588
2017,332,3806
2017,333,5809
2017,334,8327
2017,335,5827
2017,336,7503
2017,337,2014
2017,338,3160
2017,339,1112
2017,340,1027
2017,341,6949
2017,342,12998
2017,343,10321
2017,344,3105
2017,345,12036
2017,346,3136
2017,348,1237
2017,349,1468
2017,350,2258
2017,351,1717
2017,352,4654
2017,353,3759
2017,354,1404
2017,355,1079
2017,356,4954
2017,357,4291
2017,358,3585
2017,359,2256
2017,360,6477
2017,361,6719
2017,362,3204
2017,363,981
2017,364,82
2017,380,1596
2017,381,5483
2017,382,4749
2017,383,2123
2017,384,994
2017,385,1689
2017,386,1535
2017,387,687
2017,388,554
2017,389,441
2017,397,7978
2017,398,8120
2017,399,3771
2017,400,1892
2017,401,3235
2017,402,1101
2017,403,1164
2017,404,1072
2017,405,662
2017,406,937
2017,448,14039
2017,449,20737
2017,450,16824
2017,451,39098
2017,452,6184
2017,453,11588
2017,454,20124
2017,455,10235
2017,456,28698
2017,457,7992
2017,458,22442
2017,459,11731
2017,460,16937
2017,462,2387
2017,463,3964
2017,464,16027
2017,465,16649
2017,466,6267
2017,467,9688
2017,468,4513
2017,469,4687
2017,470,10145
2017,471,36392
2017,472,26154
2017,473,30267
2017,474,28314
2017,475,2196
2017,476,24835
2017,477,24319
2017,488,1275
2017,494,4179
2017,495,13335
2017,496,3477
2017,497,1500
2017,498,342
2017,499,361
2017,500,7959
2017,501,2306
2017,502,1583
2017,503,3700
2017,504,4664
2017,521,4482
2017,522,4612
2017,523,4200
2017,524,2965
2017,525,2508
2017,526,2137
2017,527,1959
2017,528,2119
2017,529,1425
2017,530,1205
2017,531,1431
2017,532,1745
2017,533,1656
2017,534,1502
2017,535,1677
2017,536,3233
2017,537,2819
2017,538,3686
2017,539,3810
2017,540,3752
2017,541,3896
2017,542,4452
2017,543,4073
2017,544,4366
2017,545,7378
2017,546,8359
2017,547,6662
2017,548,6438
2017,549,6715
2017,550,6510
2017,551,4417
2017,552,7307
2017,553,7406
2017,554,9601
2017,555,13234
2017,556,19024
2017,557,16819
2017,558,17722
2017,559,16781
2017,560,18054
2017,561,15730
2017,562,26264
2017,563,23014
2017,564,21362
2017,565,21971
2017,566,20826
2017,567,15010
2017,568,20272
2017,569,17165
2017,570,21650
2017,571,29506
2017,572,23874
2017,573,27572
2017,574,17627
2017,575,9981
2017,576,16995
2017,577,17094
2017,578,21361
2017,579,18045
2017,580,25685
2017,581,13566
2017,582,8437
2017,583,10214
2017,584,17870
2017,585,8470
2017,586,10449
2017,587,10800
2017,588,13963
2017,589,12212
2017,590,14866
2017,591,4968
2017,592,5233
2017,593,4302
2017,594,4150
2017,595,3609
2017,596,3281
2017,597,3835
2017,598,2830
2017,599,9538
2017,600,3486
2017,601,2201
2017,602,2624
2017,603,11326
2017,604,4561
2017,605,1386
2017,606,1233
2017,607,652
2017,614,589
2017,615,750
2017,626,1768
2017,627,1973
2017,628,1955
2017,629,1679
2017,630,650
2017,631,610
2017,632,1215
2017,633,654
2017,634,707
2017,636,473
2017,637,910
2017,641,502
2017,651,2019
2017,652,1708
2017,653,1833
2017,654,3068
2017,655,3735
2017,656,2464
2017,657,1971
2017,658,2984
2017,659,3842
2017,660,1525
2017,661,1630
2017,662,2608
2017,663,2203
2017,664,3443
2017,665,5137
2017,666,2182
2017,667,1471
2017,668,3476
2017,669,8684
2017,670,2042
2017,671,5499
2017,672,6386
2017,673,1619
2017,674,1932
2017,675,1822
2017,676,1036
2017,688,1096
2017,689,1719
2017,690,2750
2017,691,5654
2017,692,4427
2017,693,4672
2017,694,6651
2017,695,4785
2017,696,1487
2017,697,632
2017,698,958
2017,699,5179
2017,701,1052
2017,702,1142
2017,703,962
2017,704,406
2017,730,11564
2017,731,1924
2017,732,2026
2017,733,7960
2017,734,2661
2017,735,1481
2017,736,2493
2017,737,9644
2017,738,6902
2017,739,4434
2017,740,4475
2017,741,1573
2017,742,4464
2017,743,4368
2017,744,2944
2017,745,3609
2017,746,1088
2017,748,2272
2017,749,238
2017,752,1382
2017,753,1782
2017,754,681
2017,759,727
2017,765,720
2017,766,647
2017,769,881
2017,770,1125
2017,771,2007
2017,774,264
2017,775,303
2017,790,3574
2017,817,497
2017,820,942
2017,828,821
2017,832,1838
2017,833,788
2017,834,666
2017,835,726
2017,836,1233
2017,839,274
2017,840,270
2017,841,559
2017,857,2265
2017,858,5107
2017,859,1792
2017,860,7443
2017,861,17732
2017,862,16878
2017,863,23641
2017,864,8793
2017,865,11111
2017,866,3518
2017,867,676
2017,868,1763
2017,700,902
2017,240,1375
2017,850,2302
2017,431,2888
2017,424,3311
2017,796,435
2017,480,1809
2017,798,522
2017,428,1117
2017,484,2744
2017,844,14814
2017,367,3547
2017,414,508
2017,298,3771
2017,779,1175
2017,490,210
2017,804,372
2017,639,463
2017,728,338
2017,709,398
2017,777,2490
2017,422,1400
2017,649,768
2017,420,617
2017,845,1267
2017,270,499
2017,788,386
2017,710,2133
2017,331,1420
2017,376,213
2017,429,965
2017,160,338
2017,165,1513
2017,178,3037
2017,369,4774
2017,648,267
2017,393,1547
2017,164,919
2017,706,1923
2017,259,3478
2017,328,1844
2017,416,1763
2017,486,5040
2017,822,1017
2017,483,641
2017,815,418
2017,711,769
2017,635,578
2017,800,873
2017,645,481
2017,444,385
2017,433,513
2017,461,2163
2017,392,1003
2017,824,173
2017,170,579
2017,220,876
2017,485,1105
2017,187,114
2017,222,1737
2017,785,440
2017,687,200
2017,708,2155
2017,174,1868
2017,478,1440
2017,783,407
2017,302,472
2017,611,405
2017,616,937
2017,781,394
2017,248,2179
2017,772,484
2017,260,1525
2017,446,894
2017,184,282
2017,807,931
2017,438,837
2017,791,198
2017,778,2073
2017,258,996
2017,685,107
2017,650,295
2017,443,1986
2017,440,760
2017,505,1176
2017,816,699
2017,830,221
2017,439,2005
2017,161,222
2017,418,800
2017,407,656
2017,707,948
2017,412,532
2017,391,622
2017,491,871
2017,427,548
2017,441,184
2017,803,296
2017,370,1079
2017,408,223
2017,436,785
2017,612,159
2017,186,367
2017,262,612
2017,684,256
2017,718,298
2017,200,373
2017,801,1044
2017,812,464
2017,432,502
2017,257,564
2017,253,1689
2017,173,1690
2017,268,487
2017,423,1345
2017,677,777
2017,638,625
2017,395,524
2017,795,859
2017,482,935
2017,678,352
2017,717,56
2017,722,171
2017,434,403
2017,366,3205
2017,705,357
2017,252,131
2017,182,377
2017,712,756
2017,714,585
2017,851,655
2017,430,416
2017,613,546
2017,394,602
2017,838,266
2017,266,230
2017,162,588
2017,493,330
2017,646,239
2017,683,254
2017,805,977
2017,375,598
2017,158,1399
2017,421,324
2017,419,244
2017,869,724
2017,487,587
2017,221,221
2017,799,179
2017,409,457
2017,776,552
2017,374,1155
2017,181,771
2017,682,361
2017,847,1165
2017,792,512
2017,279,270
2017,809,65
2017,793,618
2017,640,548
2017,787,185
2017,379,412
2017,729,294
2017,849,249
2017,823,661
2017,330,402
2017,870,156
2017,396,472
2017,417,125
2017,264,130
2017,180,365
2017,435,356
2017,347,354
2017,226,219
2017,185,383
2017,410,639
2017,855,182
2017,856,194
2017,806,208
2017,794,830
2017,159,755
2017,251,231
2017,425,309
2017,198,258
2017,193,267
2017,238,503
2017,846,239
2017,829,241
2017,767,29
2017,197,367
2017,647,269
2017,810,206
2017,426,212
2017,826,186
2017,189,107
2017,489,275
2017,479,293
2017,300,504
2017,715,384
2017,378,390
2017,789,312
2017,255,176
2017,643,262
2017,195,223
2017,802,587
2017,716,144
2017,411,248
2017,263,93
2017,642,597
2017,481,668
2017,163,209
2017,179,663
2017,445,221
2017,727,143
2017,721,171
2017,183,611
2017,373,353
2017,201,401
2017,719,146
2017,371,277
2017,842,82
2017,680,315
2017,814,256
2017,415,182
2017,853,212
2017,437,254
2017,608,240
2017,720,242
2017,188,141
2017,679,112
2017,256,469
2017,194,191
2017,269,577
2017,442,210
2017,843,389
2017,681,109
2017,837,120
2017,267,217
2017,797,177
2017,813,101
2017,852,247
2017,413,247
2017,368,294
2017,390,215
2017,265,197
2017,377,787
2017,191,67
2017,171,67
2017,447,188
2017,818,165
2017,848,260
2017,780,122
2017,492,252
2017,773,139
2017,644,146
2017,811,117
2017,713,344
2017,609,58
2017,819,184
2017,808,171
2017,249,168
2017,782,112
2017,827,81
2017,225,153
2017,294,89
2017,751,15
2017,199,90
2017,784,184
2017,854,274
2017,825,159
2017,254,158
2017,372,15
2017,724,70
2017,750,24
2017,723,160
2017,686,175
2017,726,120
2017,192,37
2017,768,29
2017,725,14
2017,190,65
2017,196,22
2017,365,45
2017,261,38
2017,610,25
2017,747,16
2017,250,23
2017,786,68
2017,243,17
2017,821,21
2017,831,8
2018,1,21114
2018,2,21325
2018,3,22712
2018,4,30662
2018,5,26286
2018,6,22824
2018,7,25827
2018,8,27948
2018,9,28405
2018,10,27876
2018,11,29668
2018,12,31206
2018,13,14824
2018,14,7230
2018,15,8797
2018,16,8723
2018,17,9337
2018,18,9542
2018,19,10599
2018,20,12333
2018,21,9359
2018,22,11149
2018,23,11372
2018,24,12358
2018,25,5289
2018,26,11718
2018,27,8846
2018,28,11454
2018,29,13813
2018,30,12442
2018,31,16572
2018,32,11643
2018,33,18214
2018,34,10614
2018,35,18525
2018,36,17550
2018,37,13648
2018,38,3537
2018,39,9600
2018,40,9234
2018,41,14162
2018,42,18079
2018,43,14833
2018,44,11108
2018,45,12003
2018,46,4221
2018,47,6961
2018,48,6480
2018,49,11504
2018,50,10136
2018,51,11628
2018,52,9113
2018,53,10253
2018,54,9939
2018,55,9762
2018,56,13138
2018,57,11233
2018,58,9548
2018,59,14251
2018,60,11492
2018,61,8887
2018,62,10569
2018,63,10980
2018,64,9374
2018,65,12130
2018,66,8440
2018,67,7604
2018,68,15257
2018,69,18028
2018,70,10053
2018,71,9657
2018,72,16656
2018,73,30941
2018,74,5883
2018,75,10674
2018,76,43273
2018,77,37416
2018,78,16566
2018,79,35132
2018,80,27292
2018,81,34466
2018,82,46620
2018,83,9833
2018,84,12562
2018,85,12722
2018,86,18237
2018,87,19012
2018,88,16550
2018,89,41450
2018,90,2239
2018,91,1857
2018,92,2807
2018,93,3560
2018,94,6610
2018,95,7340
2018,96,9513
2018,97,8518
2018,98,7059
2018,99,20364
2018,100,24388
2018,101,20714
2018,102,3234
2018,103,16146
2018,104,18817
2018,105,29280
2018,106,4893
2018,107,19878
2018,108,31645
2018,109,7399
2018,110,5167
2018,111,5234
2018,112,7993
2018,113,9372
2018,114,9279
2018,115,11244
2018,116,8426
2018,117,23662
2018,118,28805
2018,119,43017
2018,120,30595
2018,121,20953
2018,122,40060
2018,123,16100
2018,124,22971
2018,125,31655
2018,126,31510
2018,127,17635
2018,128,28127
2018,129,22642
2018,130,28595
2018,131,18499
2018,132,19858
2018,133,15815
2018,134,14632
2018,135,14703
2018,136,16875
2018,137,13977
2018,138,21688
2018,139,11261
2018,140,5124
2018,141,5482
2018,142,5708
2018,143,12210
2018,144,12999
2018,145,8776
2018,146,7056
2018,147,3138
2018,148,3585
2018,149,880
2018,150,2067
2018,151,3567
2018,152,1109
2018,153,1003
2018,154,1423
2018,155,2297
2018,156,4588
2018,157,5019
2018,166,2553
2018,167,5226
2018,168,3218
2018,169,6891
2018,172,394
2018,175,7412
2018,176,11100
2018,177,349
2018,202,5971
2018,203,5950
2018,204,6071
2018,205,7390
2018,206,3135
2018,207,4961
2018,208,4034
2018,209,3849
2018,210,5595
2018,211,2168
2018,212,7243
2018,213,3648
2018,214,6415
2018,215,8560
2018,216,3596
2018,217,1904
2018,218,1344
2018,219,2736
2018,223,1206
2018,224,3155
2018,227,1817
2018,228,5026
2018,229,4973
2018,230,5543
2018,231,3460
2018,232,5810
2018,233,7890
2018,234,7847
2018,235,6481
2018,236,6486
2018,237,4262
2018,239,880
2018,241,1052
2018,242,3543
2018,244,5243
2018,245,5781
2018,246,8094
2018,247,14410
2018,271,2334
2018,272,2726
2018,273,7047
2018,274,5723
2018,275,3082
2018,276,2038
2018,277,4491
2018,278,4400
2018,280,3629
2018,281,6845
2018,282,2727
2018,283,2558
2018,284,1890
2018,285,3966
2018,286,3287
2018,287,5059
2018,288,6115
2018,289,1883
2018,290,1716
2018,291,3498
2018,292,8850
2018,293,6590
2018,295,523
2018,296,778
2018,297,4644
2018,299,1589
2018,301,7100
2018,303,710
2018,304,2650
2018,305,866
2018,306,7453
2018,307,7380
2018,308,7773
2018,309,4474
2018,310,3533
2018,311,4371
2018,312,5568
2018,313,6674
2018,314,9255
2018,315,4868
2018,316,5338
2018,317,6443
2018,318,5129
2018,319,9407
2018,320,4506
2018,321,4123
2018,322,1640
2018,323,2029
2018,324,1357
2018,325,1128
2018,326,5360
2018,327,6489
2018,329,2439
2018,332,4831
2018,333,8261
2018,334,9758
2018,335,6826
2018,336,8919
2018,337,2384
2018,338,3746
2018,339,1304
2018,340,1207
2018,341,11926
2018,342,18244
2018,343,13322
2018,344,3707
2018,345,20737
2018,346,4437
2018,348,1645
2018,349,1897
2018,350,3957
2018,351,2611
2018,352,6745
2018,353,4759
2018,354,1655
2018,355,1491
2018,356,8439
2018,357,5647
2018,358,5904
2018,359,3130
2018,360,8401
2018,361,8493
2018,362,4222
2018,363,1384
2018,364,144
2018,380,2487
2018,381,9658
2018,382,8332
2018,383,3585
2018,384,1745
2018,385,2266
2018,386,1894
2018,387,1079
2018,388,945
2018,389,725
2018,397,9402
2018,398,14244
2018,399,4513
2018,400,2607
2018,401,4006
2018,402,1720
2018,403,1582
2018,404,1465
2018,405,1077
2018,406,1649
2018,448,18101
2018,449,25533
2018,450,21055
2018,451,47876
2018,452,9490
2018,453,17067
2018,454,23993
2018,455,16130
2018,456,35022
2018,457,9806
2018,458,26285
2018,459,13803
2018,460,20088
2018,462,3682
2018,463,4650
2018,464,19138
2018,465,19427
2018,466,7588
2018,467,11630
2018,468,5358
2018,469,6282
2018,470,12940
2018,471,43416
2018,472,31136
2018,473,36177
2018,474,33961
2018,475,2999
2018,476,30115
2018,477,29114
2018,488,2336
2018,494,7301
2018,495,24742
2018,496,6517
2018,497,2756
2018,498,482
2018,499,645
2018,500,9948
2018,501,3647
2018,502,2199
2018,503,4619
2018,504,5682
2018,521,6355
2018,522,5545
2018,523,4965
2018,524,3646
2018,525,2997
2018,526,2596
2018,527,2457
2018,528,2585
2018,529,1745
2018,530,1489
2018,531,1750
2018,532,2201
2018,533,2043
2018,534,1852
2018,535,1972
2018,536,4080
2018,537,3369
2018,538,4502
2018,539,4556
2018,540,4531
2018,541,4812
2018,542,5337
2018,543,5172
2018,544,5221
2018,545,9256
2018,546,12150
2018,547,8571
2018,548,8171
2018,549,9320
2018,550,8172
2018,551,5201
2018,552,10004
2018,553,9332
2018,554,13332
2018,555,15699
2018,556,26072
2018,557,24373
2018,558,20928
2018,559,19775
2018,560,21231
2018,561,18373
2018,562,30853
2018,563,26936
2018,564,25043
2018,565,26086
2018,566,24303
2018,567,17593
2018,568,23654
2018,569,20856
2018,570,25306
2018,571,36982
2018,572,27996
2018,573,32772
2018,574,20563
2018,575,11655
2018,576,19886
2018,577,19954
2018,578,24901
2018,579,21157
2018,580,30110
2018,581,16626
2018,582,9838
2018,583,11955
2018,584,20985
2018,585,9926
2018,586,12249
2018,587,12629
2018,588,16364
2018,589,14302
2018,590,17413
2018,591,5925
2018,592,6892
2018,593,5230
2018,594,4977
2018,595,4361
2018,596,4222
2018,597,5298
2018,598,3703
2018,599,11464
2018,600,4118
2018,601,2598
2018,602,3087
2018,603,13782
2018,604,6694
2018,605,1684
2018,606,1482
2018,607,809
2018,614,927
2018,615,1115
2018,626,2425
2018,627,2377
2018,628,2347
2018,629,2067
2018,630,1000
2018,631,893
2018,632,1858
2018,633,972
2018,634,1042
2018,636,708
2018,637,1563
2018,641,912
2018,651,2453
2018,652,2026
2018,653,2408
2018,654,3772
2018,655,5911
2018,656,3656
2018,657,2955
2018,658,4888
2018,659,5884
2018,660,1882
2018,661,2254
2018,662,3775
2018,663,3294
2018,664,4673
2018,665,8291
2018,666,3398
2018,667,2019
2018,668,4638
2018,669,11387
2018,670,3549
2018,671,9523
2018,672,11033
2018,673,2647
2018,674,3416
2018,675,3112
2018,676,1863
2018,688,1340
2018,689,2458
2018,690,3612
2018,691,7876
2018,692,6071
2018,693,5509
2018,694,9163
2018,695,5663
2018,696,2127
2018,697,1111
2018,698,1468
2018,699,6696
2018,701,1263
2018,702,1640
2018,703,1325
2018,704,693
2018,730,13549
2018,731,2281
2018,732,2397
2018,733,9295
2018,734,3097
2018,735,1749
2018,736,2950
2018,737,11293
2018,738,8152
2018,739,5215
2018,740,5293
2018,741,1869
2018,742,5269
2018,743,5107
2018,744,3479
2018,745,4285
2018,746,1296
2018,748,2690
2018,749,312
2018,752,1647
2018,753,2114
2018,754,813
2018,759,878
2018,765,864
2018,766,788
2018,769,1507
2018,770,2101
2018,771,3741
2018,774,448
2018,775,415
2018,790,6602
2018,817,905
2018,820,1170
2018,828,1227
2018,832,2717
2018,833,1176
2018,834,1174
2018,835,1179
2018,836,1997
2018,839,427
2018,840,402
2018,841,723
2018,857,2681
2018,858,6073
2018,859,2120
2018,860,12562
2018,861,24347
2018,862,20209
2018,863,28062
2018,864,10664
2018,865,13085
2018,866,4407
2018,867,818
2018,868,2125
2018,700,1707
2018,240,2659
2018,850,4291
2018,431,5395
2018,424,6142
2018,796,814
2018,480,3400
2018,798,994
2018,428,2104
2018,484,5163
2018,844,27878
2018,367,6670
2018,414,955
2018,298,7112
2018,779,2226
2018,490,404
2018,804,700
2018,639,862
2018,728,655
2018,709,742
2018,777,4661
2018,422,2651
2018,649,1518
2018,420,1119
2018,845,2412
2018,270,972
2018,788,732
2018,710,4025
2018,331,2623
2018,376,393
2018,429,1852
2018,160,626
2018,165,2818
2018,178,5745
2018,369,8992
2018,648,509
2018,393,2887
2018,164,1727
2018,706,3585
2018,259,6427
2018,328,3501
2018,416,3343
2018,486,9321
2018,822,1992
2018,483,1222
2018,815,786
2018,711,1431
2018,635,1074
2018,800,1667
2018,645,931
2018,444,702
2018,433,991
2018,461,4082
2018,392,1864
2018,824,348
2018,170,1081
2018,220,1672
2018,485,2056
2018,187,223
2018,222,3223
2018,785,843
2018,687,362
2018,708,4049
2018,174,3508
2018,478,2687
2018,783,728
2018,302,936
2018,611,747
2018,616,1796
2018,781,738
2018,248,4145
2018,772,886
2018,260,2893
2018,446,1655
2018,184,544
2018,807,1737
2018,438,1586
2018,791,373
2018,778,3866
2018,258,1863
2018,685,210
2018,650,538
2018,443,3781
2018,440,1425
2018,505,2219
2018,816,1318
2018,830,404
2018,439,3719
2018,161,409
2018,418,1488
2018,407,1217
2018,707,1795
2018,412,1001
2018,391,1156
2018,491,1699
2018,427,1032
2018,441,335
2018,803,555
2018,370,2060
2018,408,426
2018,436,1506
2018,612,314
2018,186,646
2018,262,1185
2018,684,483
2018,718,555
2018,200,677
2018,801,1953
2018,812,860
2018,432,949
2018,257,1088
2018,253,3194
2018,173,3236
2018,268,923
2018,423,2533
2018,677,1480
2018,638,1207
2018,395,982
2018,795,1607
2018,482,1767
2018,678,679
2018,717,105
2018,722,317
2018,434,774
2018,366,6030
2018,705,688
2018,252,242
2018,182,707
2018,712,1357
2018,714,1146
2018,851,1287
2018,430,767
2018,613,1005
2018,394,1125
2018,838,498
2018,266,447
2018,162,1095
2018,493,629
2018,646,447
2018,683,482
2018,805,1816
2018,375,1151
2018,158,2613
2018,421,623
2018,419,471
2018,869,1331
2018,487,1164
2018,221,425
2018,799,337
2018,409,834
2018,776,1044
2018,374,2194
2018,181,1448
2018,682,648
2018,847,2195
2018,792,978
2018,279,503
2018,809,114
2018,793,1161
2018,640,1042
2018,787,351
2018,379,787
2018,729,539
2018,849,452
2018,823,1200
2018,330,737
2018,870,286
2018,396,887
2018,417,238
2018,264,259
2018,180,690
2018,435,646
2018,347,624
2018,226,409
2018,185,712
2018,410,1211
2018,855,335
2018,856,354
2018,806,400
2018,794,1601
2018,159,1428
2018,251,440
2018,425,571
2018,198,471
2018,193,503
2018,238,944
2018,846,469
2018,829,453
2018,767,46
2018,197,688
2018,647,510
2018,810,370
2018,426,390
2018,826,340
2018,189,210
2018,489,533
2018,479,550
2018,300,937
2018,715,737
2018,378,738
2018,789,601
2018,255,342
2018,643,489
2018,195,419
2018,802,1082
2018,716,264
2018,411,456
2018,263,177
2018,642,1127
2018,481,1280
2018,163,399
2018,179,1236
2018,445,410
2018,727,270
2018,721,312
2018,183,1148
2018,373,640
2018,201,752
2018,719,301
2018,371,527
2018,842,146
2018,680,579
2018,814,478
2018,415,335
2018,853,392
2018,437,481
2018,608,447
2018,720,457
2018,188,279
2018,679,202
2018,256,901
2018,194,357
2018,269,1081
2018,442,398
2018,843,730
2018,681,210
2018,837,217
2018,267,407
2018,797,347
2018,813,177
2018,852,473
2018,413,474
2018,368,527
2018,390,416
2018,265,378
2018,377,1462
2018,191,129
2018,171,114
2018,447,369
2018,818,300
2018,848,496
2018,780,228
2018,492,488
2018,773,265
2018,644,282
2018,811,226
2018,713,660
2018,609,114
2018,819,354
2018,808,313
2018,249,319
2018,782,196
2018,827,143
2018,225,277
2018,294,175
2018,751,28
2018,199,171
2018,784,354
2018,854,534
2018,825,294
2018,254,310
2018,372,33
2018,724,135
2018,750,50
2018,723,317
2018,686,328
2018,726,233
2018,192,66
2018,768,55
2018,725,30
2018,190,118
